product_id,product_name,review,aspect,gpt_aspect,final_aspect,polarity,gpt_polarity,final_polarity,"category(가격, 배송, 품질, 디자인, 기타)",gpt_category,final_category,수정 이유,비고,final_target,gpt_target,특이사항
4676444362,셀리온 양모 울 탄소 카본 전기 온열매트 전자파 걱정 없는 DC 싱글 1인용,이전에 쓰던 매트가 원적외선 최고급 매트였어서 그런지 이 매트 깔고 잔 첫날밤부터 코막힘 증상이 생겼습니다 이전매트는 자고 나면 몸이 개운했었는데 이 아이는 진짜 코막혀서 잘수가 없어요 이거 환불 안되는지,"등급, 온도, 환불","온열매트, 청결","코막힘, 환불가능여부","N, N, O","N, N","N, O","품질, 품질, 서비스운영","품질, 품질","품질, 서비스운영","청결 측면을 감안하여 '등급'은 '청결'로 수정하였고, 코막힘과 관련하여 '환불'은 '온도'로 수정하였습니다. '품질' 카테고리는 유지하였습니다.",1,온열매트,온열매트,
4676444362,셀리온 양모 울 탄소 카본 전기 온열매트 전자파 없는 DC 싱글 1인용,배송시 불량제품 수령 이후 교환햇으나 as및 cs미흡,"교환, as및 cs",교환,"불량, as 및 cs","O, N",N,"N, N",서비스운영,배송,"품질, 서비스운영","배송과 관련된 문제이므로 aspect를 '교환'으로 수정하고, polarity를 부정적으로 표기하였습니다. 또한 target을 상품명을 참고하여 '전기 온열매트'로 수정하였습니다.",1,온열매트,전기 온열매트,
4676444362,[35%할인] 셀리온 DC 프리미엄 온열매트,이주쯤 되가는데 열기를 잘 못느끼고 앉았다 일어나니 저런 자국이 생겼는데 뭔지도 모르겠고 저한테 맞는 제품은 아닌거 같습니다,"열기, 자국, 제품","열기, 품질, 품질","열기, 자국, 만족도","N, N, N","N, N, N","N, N, N","품질, 품질, 품질","품질, 품질, 품질","품질, 품질, 품질","제품명인 '셀리온 DC 프리미엄 온열매트'를 고려하여 aspect를 수정하고, 전체적으로 품질 카테고리로 통일시켰습니다.",,온열매트,온열매트,
4676444362,셀리온 양모 울 탄소 카본 전기 온열매트 전자파 걱정 없는 DC 싱글 1인용,온도를 올려도 미지근해요 뜨끈한 느낌은 없네요,"온도, 느낌",온도,온도,"N, N",N,N,"품질, 품질",품질,품질,"기존 aspect 라벨 중 '느낌'은 구체적이지 않고 중립적인 평가이므로 삭제하고, 대신 '온도'를 중립적인 평가로 수정하여 제품의 특징을 더 명확하게 보여줌. 또한, 제품의 특성에 대한 평가이므로 '품질' 카테고리로 수정함.",,온열매트,전기 온열매트,
4676444362,셀리온 인공지능 DC 카본 탄소매트(싱글),온도7로유지해도 하나도 안 따뜻해요 !!,온도,온도,온도,N,N,N,품질,품질,품질,"리뷰에서 언급된 내용이 제품의 기능과 성능에 대한 평가이므로 '온도'를 aspect로 유지하고, 내용이 부정적이므로 polarity를 'N'으로 수정하였습니다. 또한, 제품의 품질과 관련된 내용이므로 category를 '품질'로 수정하였습니다. 상품명을 참고하여 target을 '카본 탄소매트'로 지정하였습니다.",,온열매트,카본 탄소매트,
4676444362,셀리온 인공지능 DC 카본 탄소매트(싱글),비싸고 가볍기는한데 인공지능이라거나 어플의효율성은 제로인거같습니다,"가격, 무게, 어플의효용성","성능, 효율성","가격, 무게, 어플의효용성","N, P, N","N, N","N, P, N","가격, 디자인, 품질","가격, 품질","가격, 디자인, 품질","기존 aspect 라벨 중 '어플의효용성'은 성능으로 수정되어야 하며, '인공지능'과 '가벼움'은 성능과 품질로 분류될 수 있습니다. 또한 category 중 '가격'과 '품질'로 수정하여 전반적인 리뷰 내용을 보다 정확하게 반영하였습니다.",,온열매트,매트,
4676444362,셀리온 인공지능 DC 온열매트(싱글),후끈거리는 제품을 찾으신다면 이제품은 아닙니다. 다만 전자파가 안나와서인지 몸이 저릿저릿 하지는 않습니다,"제품, 전자파",효능,"추천, 전자파","N, P",N,"N, P","품질, 품질",품질,"품질, 품질","기존 aspect '제품'을 '효능'으로 수정하여 제품의 기능을 더 명확히 나타내었습니다. 또한, 전자파와 관련된 aspect는 중립적인 내용이므로 제거하였습니다. 카테고리는 품질로 설정하여 제품의 성능과 기능에 대한 평가를 나타내었습니다.",,온열매트,온열매트,
4676444362,셀리온 인공지능 DC 카본 탄소매트(싱글),"깔끔한 포장, 상세한 설명~그런데 엄청 따뜻해지지는 않아요","포장, 설명, 온도","품질, 온도","포장, 설명, 온도","P, P, N","P, N","P, P, N","배송, 품질, 품질","품질, 기능","배송, 품질, 품질","기존 aspect '포장'은 제품 자체의 특성을 나타내는 것이 아니므로 '품질'로 수정하였습니다. '설명'은 구매 전 고객이 중요하게 여기는 정보를 나타내므로 유지하였습니다. '온도'는 제품의 특성을 나타내므로 aspect로 추가하였고, '품질'과 함께 '기능'으로 category를 수정하여 제품의 기능성을 강조하였습니다.",,온열매트,매트,
4676444362,셀리온 양모 울 탄소 카본 전기 온열매트 전자파 걱정 없는 DC 싱글 1인용,나비엔하고 엄청 고민하다 샀는데 어플이 진짜..별로에요 제품은 좋은데 스마트 원격 이런거 기대하면 안됩니다 연결이 수시로 끊어져요,"어플, 제품, 스마트 원격, 연결","어플, 제품, 스마트 기능, 연결","어플, 제품, 스마트 원격","N, P, N, N","N, P, N, N","N, P, N","품질, 품질, 품질, 품질","품질, 품질, 품질, 품질","품질, 품질, 품질",기존 aspect 라벨 중 '스마트 원격'을 '스마트 기능'으로 수정하여 더 포괄적으로 표현하였습니다.,,온열매트,온열매트,
4676444362,셀리온 인공지능 DC 카본 탄소매트(싱글),산지 몇일되지도 않았는데 전원 다 들어오는데 온기가 하나도 없음 전화했더니 처음에는 교환식으로 해준다더니 다른 직원이 다시 전화와서는 개인별로 온도를 못느낄수있으니 가져가서 온도 테스트 하겠다고 함 근데 고객이 온기를 하나도 못 느끼는데 이해가 되지 않았음 산지 몇일 되지도 않은건데 갑자기 온기가 하나도 없는데 암튼 &hellip;10일 걸린다고 함 그럼 나는 추워서 어쩌냐고 했더니 어쩔수없다고 함 그리고 박스포장 안하면 수거불가라고함 구매시 받았던 부직포 봉투도 있고 거기 넣어서 가져가면 되는데 박스를 못구해서 수거를 못시키고 있음 이번 년도 구매한 물건 중 가장 후회되는 물건임 인공지능이고 뭐고 as 가 이러면 소비자가 뭘 믿고 이걸 삽니까 이 겨울에 이런 식으로 한다는게 믿기지가 않네요,"제품,전원,온기,as,제품,제품","품질,전원","온기, 고객 대응, 반품 조건","O,P,N,O,N,N","N,O","N, N, N","품질,품질,품질,서비스운영,서비스운영,품질","품질,기타","품질, 서비스운영, 서비스운영","전원과 온기에 대한 내용은 '품질' 측면으로 수정하였으며, 상품명을 참고하여 '인테리어 소품'으로 target 수정하였습니다.",1,온열매트,인테리어 소품,
4676444362,셀리온 양모 울 탄소 카본 전기 온열매트 전자파 걱정 없는 DC 싱글 1인용,"매트는 그레이컬러 고르고, 커버를 화이트로 했더니 완전 굿! 어두운 색 탄소매트애 흰 커버 씌워도 크게 비침 없네요 ~ 누웠을 때 부드럽고 푹신한 느낌이 넘 좋아요! 자고나서 찌뿌둥한것 없고 ~ 어플로 조절되는 것도 편합니다","매트, 커버, 비침, 소재, 제품, 느낌, 어플","매트, 커버, 비침, 부드럽고 푹신한 느낌, 어플로 조절","매트, 커버, 비침, 소재, 푹신함, 어플","P,P,P,P,P,P,P,","P,P,P,P,P,P","P, P, P, P, P, P","디자인, 디자인, 디자인, 디자인, 품질, 품질, 품질","디자인, 디자인, 디자인, 품질, 품질","디자인, 디자인, 디자인, 디자인, 품질, 품질","aspect 라벨을 제품의 속성으로 수정하고, 제품의 기능과 사용자 경험을 반영한 새로운 aspect를 추가하였습니다. category 라벨은 고객이 받은 제품의 디자인과 품질을 중심으로 재조정하였습니다.",,온열매트,전기 온열매트,
4676444362,셀리온 인공지능 DC 카본 탄소매트(싱글),"어쩔땐 많이뜨겁고 어쩔땐 너무안뜨거운거같은,,, 기능이맘에들어 구매했는데 기능을 쓰진않네용","제품, 기능, 기능",기능,"온도, 기능","O,P,N",N,"N, N","품질, 품질, 품질",품질,"품질, 품질","기능이 맘에 들지 않아서 부정적인 평가를 한 것으로 보여 '기능' aspect의 polarity를 부정으로 수정하였습니다. 또한, 해당 기능은 제품의 품질과 관련이 있으므로 '품질' 카테고리로 수정하였습니다.",,온열매트,인공지능 DC 카본 탄소매트,
4676444362,셀리온 양모 울 탄소 카본 전기 온열매트 전자파 걱정 없는 DC 싱글 1인용,사용잘되고 만족합니다.,제품,사용성,"사용성, 만족도",P,P,"P, P",품질,품질,"품질, 품질",기존 aspect 라벨 '제품'에서 더 구체적인 '사용성'으로 수정하여 리뷰 내용을 더 잘 반영하였습니다.,,온열매트,전기 온열매트,
4676444362,셀리온 인공지능 DC 카본 탄소매트(싱글),이 제품 스마트앱 사용성이 그냥 너무구려요 라텍스모드요? ai모드요? 쓰려면 매번 매트 킨채로 블루투스 모드 누르고 앱으로 연결후 매번 다시 설정해야합니다. 아니 보통은 매트를 키지않더라도 블루투스가 항상 연결된다거나 메모리기능이있어서 내가 설정해둔 기능을 다시 안키더라도 매트를 킬떄마다 작동해야하는데 그런 기능이없어요; 이 가격대에 스마트앱이아니라 그냥 아주 멍청한 앱이에요. 스마트앱으로 무슨 ai기능이나 라텍스모드니 하는거때문에 사시려는분들은 강력히 비추천드립니다. 아니면 매번 그런 모드쓰려고 매트키고 다시 블루투스모드 버튼누르고 스마트앱키고 매번! 매일매일 반복할 자신있으시면 상관없겠죠!,"스마트앱,라텍스모드,ai모드,블루투스 기능,메모리 기능,제품,제품","스마트앱,라텍스모드,ai모드,블루투스 기능,메모리 기능","스마트앱, 라텍스모드, ai모드, 블루투스 기능, 메모리 기능","N,N,N,O,O,N,O","N,N,N,O,O","N, N, N, O, O","품질,품질,품질,품질,품질,품질","품질,품질,품질,기타,기타","품질, 품질, 품질, 품질, 품질","기존 aspect 라벨 중 '제품'과 '제품'은 구체적인 제품 속성이나 기능을 나타내지 않기 때문에 수정했습니다. 또한, category 라벨 중 '품질'은 해당 제품의 기능과 성능이 부합하는지를 나타내므로 유지했습니다.",1,온열매트,카본 탄소매트,
4676444362,[30%할인] 셀리온 DC 프리미엄 온열매트,부모님 선물해드렸어요. 아직은 쌀쌀한 봄이고 허리도 안좋으신데 맘에 들어 하시네요.,"제품, 제품",온열매트,"선물, 만족도","O, P",P,"P, P","품질, 품질",품질,"품질, 품질","리뷰 내용에서 부모님이 사용하신 온열매트 제품에 대한 긍정적인 평가를 나타내고 있으므로, aspect는 '온열매트'로, polarity는 긍정적인 'P'로, category는 '품질'로 수정하였습니다.",1,온열매트,온열매트,
4676444362,셀리온 탄소 카본 전기 온열매트 전자파 없는 DC 싱글 1인용,"사려고하다 다음날 라이브방송 안내있길래 방송할때 구매해서 2만원정도 더 싸게 구입한거같아요. 구매인증당첨되어서 네이버포인트 만원, 세탁망 준다고 하는데 언제 받을지는 모르겠지만 기대합니다. 3으로하고 구스 덮고 잤는데 뜨거워서 깼어요.. 간절기이불로 바꾸고 2로 설정해서 잘까봐요","제품, 네이버포인트 만원, 세탁망, 온도, 온도","제품, 사용법","가격 절감, 구매 혜택, 온도 조절","P, O, O, N, O","O, O","P, P, N","가격, 품질, 품질, 품질, 품질","품질, 기타","가격, 가격, 품질","기존 aspect 라벨 '네이버포인트 만원'과 '세탁망'은 상품의 특징이나 속성을 나타내는 것이 아니므로 제거하고, 대신 '사용법'을 추가하여 제품의 사용 방법을 나타내었습니다. category 라벨 중 '가격'을 '기타'로 수정하여 상품의 특징이나 성능을 나타내는 '품질'로 변경하였습니다.",1,온열매트,전기 온열매트,
4676444362,셀리온 탄소 카본 전기 온열매트 전자파 없는 DC 싱글 1인용,"날씨 추워져서 사용하려니 어뎁터인지 조절기인지 불량당첨. 고장접수하니 직접받아서 제품점검 하고 불량이면 수리나 새제품 보내준다고함.. 요즘 추운데 최소 4일은 전기장판 못쓰네요 제품불량이면 유선상이나 사진,동영상으로 확인하고 바로 새제품으로 보내주는 방식으로 해야하지 않나요?","어뎁터, A/S",품질,"불량, as 및 cs, 교환 조건","N, N",N,"N, N, N","품질, 서비스운영",기타,"품질, 서비스운영, 서비스운영","리뷰 내용에서 제품의 불량과 관련된 내용이 주를 이루고 있어 '품질'에 대한 부정적인 평가로 수정하였습니다. 또한, A/S 관련 내용은 '기타' 카테고리로 분류하였습니다. 상품명에 언급된 '전기장판'을 target으로 선택하였습니다.",1,온열매트,전기장판,
4676444362,셀리온 인공지능 DC 온열매트(싱글),가격은 고가인데 성능은 별로네요,"가격, 성능",성능,"가격, 성능","O, N",N,"N, N","가격, 품질",품질,"가격, 품질","기존 '성능'은 제품의 속성을 나타내는 적절한 aspect이나, '가격'보다는 '성능'이 더 중요한 요소로 판단하여 '가격'을 제외하고 '품질' 카테고리에 해당하는 '성능'으로 수정하였습니다.",,온열매트,매트,
